fdc_id,description,food_category_id,is_breakfast,is_morning_snack,is_lunch,is_afternoon_snack,is_dinner,is_beverage,calories,protein,fat,cholesterol,carbohydrate,sugar,sodium,calcium,iron,potassium,vitamin_c
171121,"Chicken, broilers or fryers, rotisserie, original seasoning, wing, meat only, cooked",5,0,0,1,0,1,0,197.0,27.69,9.53,140.0,0.0,0.0,725.0,32.0,0.97,322.0,0.0
171122,"Chicken, broilers or fryers, rotisserie, original seasoning, back, meat and skin, cooked",5,0,0,1,0,1,0,260.0,23.23,18.59,128.0,0.03,0.03,584.0,35.0,0.97,291.0,0.0
171123,"Chicken, broilers or fryers, rotisserie, original seasoning, breast, meat and skin, cooked",5,0,0,1,0,1,0,184.0,27.48,8.18,96.0,0.02,0.02,347.0,15.0,0.55,289.0,0.0
171124,"Chicken, broiler, rotisserie, BBQ, back, meat and skin",5,0,0,1,0,1,0,251.0,20.29,18.86,118.0,0.4,0.4,509.0,33.0,0.83,254.0,0.0
171125,"Chicken, broiler, rotisserie, BBQ, breast, meat and skin",5,0,0,1,0,1,0,175.0,26.37,7.67,90.0,0.09,0.09,329.0,16.0,0.51,276.0,0.0
171126,"Chicken, broiler, rotisserie, BBQ, drumstick, meat and skin",5,0,0,1,0,1,0,206.0,25.65,11.46,149.0,0.12,0.12,392.0,22.0,1.02,279.0,0.0
171127,"Chicken, broiler, rotisserie, BBQ, thigh, meat and skin",5,0,0,1,0,1,0,226.0,22.51,15.08,127.0,0.12,0.12,335.0,16.0,0.95,255.0,0.0
171128,"Turkey, drumstick, from whole bird, meat only, with added solution, roasted",5,0,0,1,0,1,0,158.0,26.1,6.0,105.0,0.0,0.0,201.0,16.0,1.07,227.0,0.0
171131,"Turkey, thigh, from whole bird, meat only, with added solution, roasted",5,0,0,1,0,1,0,158.0,26.1,6.0,105.0,0.0,0.0,201.0,16.0,1.07,227.0,0.0
171133,"Turkey, retail parts, wing, meat and skin, cooked, roasted",5,0,0,1,0,1,0,235.0,28.74,13.29,115.0,0.13,0.0,106.0,14.0,1.0,215.0,0.0
171135,"Turkey, retail parts, drumstick, meat and skin, cooked, roasted",5,0,0,1,0,1,0,197.0,28.21,9.37,120.0,0.0,0.0,112.0,16.0,1.58,254.0,0.0
171137,"Turkey, retail parts, thigh, meat and skin, cooked, roasted",5,0,0,1,0,1,0,183.0,23.95,9.5,116.0,0.41,0.0,101.0,4.0,1.5,273.0,0.0
171139,"Turkey, back, from whole bird, meat and skin, with added solution, roasted",5,0,0,1,0,1,0,205.0,25.8,11.36,87.0,0.0,0.0,237.0,15.0,0.68,252.0,0.0
171140,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5,0,0,1,0,1,0,157.0,32.06,3.24,116.0,0.0,0.0,47.0,6.0,0.49,343.0,0.0
171141,"Soup, black bean, canned, condensed",6,0,0,1,1,1,0,91.0,4.83,1.32,0.0,15.42,2.49,970.0,35.0,1.5,250.0,0.2
171145,"Soup, chicken, canned, chunky, ready-to-serve",6,0,0,1,1,1,0,71.0,5.06,2.64,12.0,6.88,0.87,354.0,10.0,0.69,70.0,0.5
171146,"Soup, cream of chicken, canned, condensed",6,0,0,1,1,1,0,90.0,2.38,5.77,8.0,7.16,0.54,702.0,14.0,1.06,49.0,0.1
171147,"Soup, chicken gumbo, canned, condensed",6,0,0,1,1,1,0,45.0,2.1,1.14,3.0,6.67,1.93,693.0,19.0,0.71,60.0,4.0
171148,"Soup, chunky chicken noodle, canned, ready-to-serve",6,0,0,1,1,1,0,41.0,3.09,1.16,5.0,4.46,0.38,306.0,11.0,0.35,117.0,0.4
171149,"Soup, chicken vegetable, canned, condensed",6,0,0,1,1,1,0,61.0,2.94,2.32,7.0,7.01,1.26,706.0,14.0,0.71,126.0,0.8
171150,"Soup, chili beef, canned, condensed",6,0,0,1,1,1,0,117.0,5.09,2.53,10.0,18.86,5.09,788.0,33.0,1.62,400.0,3.1
171151,"Soup, clam chowder, manhattan style, canned, chunky, ready-to-serve",6,0,0,1,1,1,0,56.0,3.02,1.41,6.0,7.84,1.67,417.0,28.0,1.1,160.0,5.1
171152,"Soup, clam chowder, manhattan, canned, condensed",6,0,0,1,1,1,0,61.0,1.74,1.76,2.0,9.74,2.7,698.0,19.0,1.3,150.0,3.2
171153,"Soup, minestrone, canned, condensed",6,0,0,1,1,1,0,68.0,3.48,2.05,1.0,9.17,1.5,516.0,28.0,0.75,255.0,0.9
171155,"Soup, cream of mushroom, canned, condensed",6,0,0,1,1,1,0,79.0,1.35,5.3,0.0,6.8,0.4,691.0,12.0,0.18,64.0,0.0
171156,"Soup, mushroom with beef stock, canned, condensed",6,0,0,1,1,1,0,68.0,2.51,3.21,6.0,7.41,2.28,773.0,8.0,0.67,126.0,0.8
171158,"Soup, cream of potato, canned, condensed",6,0,0,1,1,1,0,74.0,1.51,1.88,1.0,12.79,1.44,604.0,17.0,0.34,165.0,0.2
171161,"Soup, vegetarian vegetable, canned, condensed",6,0,0,1,1,1,0,59.0,1.72,1.58,0.0,9.78,3.13,516.0,17.0,0.88,171.0,1.2
171162,"Soup, chunky beef, canned, ready-to-serve",6,0,0,1,1,1,0,66.0,3.97,1.11,6.0,10.08,0.67,338.0,13.0,0.97,140.0,2.9
171163,"Soup, vegetable beef, canned, condensed",6,0,0,1,1,1,0,63.0,4.45,1.51,4.0,8.11,0.89,706.0,13.0,0.89,138.0,1.9
171164,"Soup, vegetable with beef broth, canned, condensed",6,0,0,1,1,1,0,66.0,2.42,1.56,1.0,10.7,1.64,515.0,14.0,0.79,157.0,1.9
171165,"Soup, onion, dry, mix",6,0,0,1,1,1,0,293.0,7.48,0.34,0.0,65.07,4.65,8031.0,143.0,1.25,721.0,3.4
171166,"Soup, cream of vegetable, dry, powder",6,0,0,1,1,1,0,446.0,8.0,24.1,2.0,52.1,17.51,3857.0,134.0,2.6,408.0,16.6
171171,"Gravy, mushroom, dry, powder",6,0,0,1,1,1,0,328.0,10.0,4.0,3.0,64.66,3.26,6580.0,230.0,1.0,262.0,7.0
171176,"Soup, tomato, canned, prepared with equal volume water, commercial",6,0,0,1,1,1,0,32.0,0.71,0.21,0.0,7.45,4.03,186.0,8.0,0.29,275.0,6.3
171177,"Soup, ramen noodle, any flavor, dry",6,0,0,1,1,1,0,440.0,10.17,17.59,0.0,60.26,1.98,1855.0,21.0,4.11,181.0,0.3
171178,"Soup, broccoli cheese, canned, condensed, commercial",6,0,0,1,1,1,0,87.0,2.1,5.3,4.0,7.7,2.12,661.0,41.0,0.3,207.0,2.0
171180,"Soup, SWANSON, vegetable broth",6,0,0,1,1,1,0,6.0,0.23,0.07,0.0,1.02,0.57,303.0,3.0,0.08,20.0,0.4
171190,"Soup, beef and vegetables, canned, ready-to-serve",6,0,0,1,1,1,0,48.0,3.18,1.16,7.0,6.16,1.25,326.0,18.0,0.51,174.0,3.6
171196,"Beef, chuck eye steak, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, grilled",13,0,0,1,0,1,0,215.0,27.97,11.47,86.0,0.0,0.0,75.0,16.0,2.88,391.0,0.0
171197,"Beef, chuck eye steak, boneless, separable lean only, trimmed to 0"" fat, select, cooked, grilled",13,0,0,1,0,1,0,199.0,27.88,9.77,91.0,0.0,0.0,74.0,19.0,2.81,356.0,0.0
171198,"Beef, shoulder pot roast, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, braised",13,0,0,1,0,1,0,200.0,31.32,8.3,97.0,0.0,0.0,60.0,13.0,3.76,358.0,0.0
171199,"Beef, shoulder pot roast, boneless, separable lean only, trimmed to 0"" fat, select, cooked, braised",13,0,0,1,0,1,0,190.0,31.71,7.02,99.0,0.0,0.0,63.0,13.0,3.36,360.0,0.0
171200,"Beef, shoulder pot roast, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, braised",13,0,0,1,0,1,0,196.0,31.48,7.78,98.0,0.0,0.0,61.0,13.0,3.6,359.0,0.0
171201,"Beef, chuck, mock tender steak, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, braised",13,0,0,1,0,1,0,197.0,33.55,6.94,113.0,0.0,0.0,67.0,15.0,3.53,315.0,0.0
171203,"Beef, chuck for stew, separable lean and fat, all grades, cooked, braised",13,0,0,1,0,1,0,191.0,32.41,6.82,99.0,0.0,0.0,67.0,16.0,2.96,319.0,0.0
171204,"Beef, chuck for stew, separable lean and fat, select, cooked, braised",13,0,0,1,0,1,0,186.0,32.29,6.34,102.0,0.0,0.0,68.0,15.0,2.84,320.0,0.0
171205,"Beef, chuck for stew, separable lean and fat, choice, cooked, braised",13,0,0,1,0,1,0,194.0,32.49,7.14,96.0,0.0,0.0,65.0,17.0,3.06,315.0,0.0
171207,"Beef, chuck, under blade steak, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, braised",13,0,0,1,0,1,0,219.0,31.35,10.41,107.0,0.0,0.0,65.0,14.0,3.21,308.0,0.0
171208,"Beef, chuck, under blade pot roast, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised",13,0,0,1,0,1,0,291.0,26.7,20.49,99.0,0.0,0.0,62.0,14.0,2.68,262.0,0.0
171209,"Beef, rib eye steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, all grades, cooked, grilled",13,0,0,1,0,1,0,207.0,27.97,10.57,79.0,0.0,0.0,59.0,7.0,2.53,296.0,0.0
171210,"Beef, rib eye roast, bone-in, lip-on, separable lean only, trimmed to 1/8"" fat, choice, cooked, roasted",13,0,0,1,0,1,0,240.0,27.18,14.55,83.0,0.0,0.0,68.0,11.0,2.37,296.0,0.0
171211,"Beef, chuck, under blade center steak, boneless, Denver Cut, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled",13,0,0,1,0,1,0,236.0,26.1,14.41,89.0,0.4,0.0,73.0,12.0,3.27,313.0,0.0
171212,"Beef, chuck, under blade center steak, boneless, Denver Cut, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled",13,0,0,1,0,1,0,215.0,26.3,12.25,98.0,0.0,0.0,73.0,16.0,3.31,301.0,0.0
171215,"Beef, chuck eye roast, boneless, America's Beef Roast, separable lean and fat, trimmed to 0"" fat, choice, cooked, roasted",13,0,0,1,0,1,0,241.0,24.47,15.87,84.0,0.0,0.0,75.0,18.0,2.28,307.0,0.0
171216,"Beef, chuck eye roast, boneless, America's Beef Roast, separable lean and fat, trimmed to 0"" fat, select, cooked, roasted",13,0,0,1,0,1,0,229.0,24.86,14.41,81.0,0.0,0.0,76.0,19.0,2.16,312.0,0.0
171217,"Beef, chuck, under blade steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised",13,0,0,1,0,1,0,275.0,28.23,18.0,96.0,0.0,0.0,65.0,14.0,2.8,273.0,0.0
171218,"Beef, chuck, under blade steak, boneless, separable lean and fat, trimmed to 0"" fat, choice, cooked, braised",13,0,0,1,0,1,0,284.0,27.6,19.3,98.0,0.0,0.0,64.0,14.0,2.82,275.0,0.0
171219,"Beef, chuck, under blade steak, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, braised",13,0,0,1,0,1,0,261.0,29.18,16.05,94.0,0.0,0.0,66.0,14.0,2.76,270.0,0.0
171222,"Beef, chuck, short ribs, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised",13,0,0,1,0,1,0,305.0,25.48,22.58,100.0,0.0,0.0,70.0,14.0,2.7,239.0,0.0
171223,"Beef, chuck, short ribs, boneless, separable lean and fat, trimmed to 0"" fat, choice, cooked, braised",13,0,0,1,0,1,0,317.0,25.26,24.05,98.0,0.0,0.0,70.0,14.0,2.67,228.0,0.0
171224,"Beef, shoulder pot roast, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised",13,0,0,1,0,1,0,204.0,31.03,8.92,98.0,0.0,0.0,61.0,13.0,3.53,352.0,0.0
171225,"Beef, shoulder pot roast, boneless, separable lean and fat, trimmed to 0"" fat, choice, cooked, braised",13,0,0,1,0,1,0,207.0,30.93,9.25,98.0,0.0,0.0,60.0,13.0,3.7,353.0,0.0
171226,"Beef, shoulder pot roast, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, braised",13,0,0,1,0,1,0,200.0,31.18,8.41,98.0,0.0,0.0,62.0,13.0,3.29,352.0,0.0
171227,"Beef, chuck eye Country-Style ribs, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised",13,0,0,1,0,1,0,296.0,27.69,20.55,96.0,0.0,0.0,65.0,16.0,2.49,247.0,0.0
171228,"Beef, chuck eye steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",13,0,0,1,0,1,0,277.0,24.98,19.64,87.0,0.0,0.0,71.0,16.0,2.45,325.0,0.0
171229,"Beef, chuck eye steak, boneless, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled",13,0,0,1,0,1,0,283.0,24.95,20.35,86.0,0.0,0.0,71.0,15.0,2.46,333.0,0.0
171230,"Beef, chuck eye steak, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled",13,0,0,1,0,1,0,267.0,25.03,18.57,89.0,0.0,0.0,70.0,17.0,2.42,307.0,0.0
171232,"Beef, rib eye steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, cooked, grilled",13,0,0,1,0,1,0,217.0,27.3,11.97,80.0,0.0,0.0,60.0,8.0,2.65,282.0,0.0
171233,"Beef, rib eye steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, select, cooked, grilled",13,0,0,1,0,1,0,192.0,28.98,8.48,77.0,0.0,0.0,59.0,6.0,2.34,318.0,0.0
171236,"Beef, rib eye steak, bone-in, lip-on, separable lean only, trimmed to 1/8"" fat, all grades, cooked, grilled",13,0,0,1,0,1,0,221.0,27.4,12.43,80.0,0.0,0.0,67.0,22.0,2.62,279.0,0.0
171237,"Beef, rib eye steak, bone-in, lip-on, separable lean only, trimmed to 1/8"" fat, choice, cooked, grilled",13,0,0,1,0,1,0,229.0,27.03,13.44,82.0,0.0,0.0,67.0,22.0,2.61,276.0,0.0
171238,"Beef, rib eye steak, bone-in, lip-on, separable lean only, trimmed to 1/8"" fat, select, cooked, grilled",13,0,0,1,0,1,0,210.0,27.96,10.91,78.0,0.0,0.0,67.0,22.0,2.63,284.0,0.0
171239,"Beef, rib eye roast, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, all grades, cooked, roasted",13,0,0,1,0,1,0,218.0,28.21,11.68,80.0,0.0,0.0,56.0,8.0,2.13,326.0,0.0
171241,"Cheese, gouda",1,1,0,0,0,0,0,356.0,24.94,27.44,114.0,2.22,2.22,819.0,700.0,0.24,121.0,0.0
171242,"Cheese, gruyere",1,1,0,0,0,0,0,413.0,29.81,32.34,110.0,0.36,0.36,714.0,1011.0,0.17,81.0,0.0
171243,"Cheese, limburger",1,1,0,0,0,0,0,327.0,20.05,27.25,90.0,0.49,0.49,800.0,497.0,0.13,128.0,0.0
171244,"Cheese, mozzarella, low moisture, part-skim",1,1,0,0,0,0,0,295.0,23.75,19.78,64.0,5.58,1.9,666.0,697.0,0.22,188.0,0.0
171245,"Cheese, muenster",1,1,0,0,0,0,0,368.0,23.41,30.04,96.0,1.12,1.12,628.0,717.0,0.41,134.0,0.0
171246,"Cheese, neufchatel",1,1,0,0,0,0,0,253.0,9.15,22.78,74.0,3.59,3.19,334.0,117.0,0.13,152.0,0.0
171247,"Cheese, parmesan, grated",1,1,0,0,0,0,0,420.0,28.42,27.84,86.0,13.91,0.07,1804.0,853.0,0.49,180.0,0.0
171248,"Cheese, ricotta, part skim milk",1,1,0,0,0,0,0,138.0,11.39,7.91,31.0,5.14,0.31,99.0,272.0,0.44,125.0,0.0
171249,"Cheese, romano",1,1,0,0,0,0,0,387.0,31.8,26.94,104.0,3.63,0.73,1433.0,1064.0,0.77,86.0,0.0
171251,"Cheese, swiss",1,1,0,0,0,0,0,393.0,26.96,30.99,93.0,1.44,0.0,187.0,890.0,0.13,72.0,0.0
171252,"Cheese food, pasteurized process, American, vitamin D fortified",1,1,0,0,0,0,0,330.0,16.86,25.63,98.0,8.56,5.59,1284.0,682.0,0.26,255.0,0.0
171254,"Cheese spread, pasteurized process, American",1,1,0,0,0,0,0,290.0,16.41,21.23,55.0,8.73,7.32,1625.0,562.0,0.33,242.0,0.0
171255,"Cream, fluid, half and half",1,1,0,0,0,0,0,131.0,3.13,11.5,35.0,4.3,4.13,61.0,107.0,0.05,132.0,0.9
171256,"Cream, sour, reduced fat, cultured",1,1,0,0,0,0,0,135.0,2.94,12.0,39.0,4.26,0.16,89.0,104.0,0.07,129.0,0.9
171257,"Cream, sour, cultured",1,1,0,0,0,0,0,198.0,2.44,19.35,59.0,4.63,3.41,31.0,101.0,0.07,125.0,0.9
171258,Eggnog,1,1,0,0,0,0,0,88.0,4.55,4.19,59.0,8.05,8.05,54.0,130.0,0.2,165.0,1.5
171259,"Sour dressing, non-butterfat, cultured, filled cream-type",1,1,0,0,0,0,0,178.0,3.25,16.57,5.0,4.68,4.68,48.0,113.0,0.03,162.0,0.9
171261,"Cream substitute, liquid, with hydrogenated vegetable oil and soy protein",1,1,0,0,0,0,0,136.0,1.0,9.97,0.0,11.38,11.38,67.0,9.0,0.03,191.0,0.0
171263,"Cream substitute, powdered",1,1,0,0,0,0,0,529.0,2.48,32.92,0.0,59.29,7.77,124.0,2.0,0.26,669.0,0.0
171265,"Milk, whole, 3.25% milkfat, with added vitamin D",1,1,0,0,0,0,0,61.0,3.15,3.25,10.0,4.8,5.05,43.0,113.0,0.03,132.0,0.0
171267,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,1,0,0,0,0,0,50.0,3.3,1.98,8.0,4.8,5.06,47.0,120.0,0.02,140.0,0.2
171269,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)",1,1,0,0,0,0,0,34.0,3.37,0.08,2.0,4.96,5.09,42.0,122.0,0.03,156.0,0.0
171270,"Milk, nonfat, fluid, with added nonfat milk solids, vitamin A and vitamin D (fat free or skim)",1,1,0,0,0,0,0,37.0,3.57,0.25,2.0,5.02,5.02,53.0,129.0,0.05,171.0,1.0
171272,"Milk, dry, nonfat, instant, with added vitamin A and vitamin D",1,1,0,0,0,0,0,358.0,35.1,0.72,18.0,52.19,52.19,549.0,1231.0,0.31,1705.0,5.6
171274,"Milk, buttermilk, dried",1,1,0,0,0,0,0,387.0,34.3,5.78,69.0,49.0,49.0,517.0,1184.0,0.3,1592.0,5.7
171275,"Milk, canned, condensed, sweetened",1,1,0,0,0,0,0,321.0,7.91,8.7,34.0,54.4,54.4,127.0,284.0,0.19,371.0,2.6
171276,"Milk, canned, evaporated, with added vitamin D and without added vitamin A",1,1,0,0,0,0,0,134.0,6.81,7.56,29.0,10.04,10.04,106.0,261.0,0.19,303.0,1.9
171277,"Milk, chocolate beverage, hot cocoa, homemade",1,1,0,0,0,0,0,77.0,3.52,2.34,8.0,10.74,9.66,44.0,114.0,0.42,197.0,0.2
171278,"Milk, goat, fluid, with added vitamin D",1,1,0,0,0,0,0,69.0,3.56,4.14,11.0,4.45,4.45,50.0,134.0,0.05,204.0,1.3
171279,"Milk, human, mature, fluid",1,1,0,0,0,0,0,70.0,1.03,4.38,14.0,6.89,6.89,17.0,32.0,0.03,51.0,5.0
171281,"Whey, acid, dried",1,1,0,0,0,0,0,339.0,11.73,0.54,3.0,73.45,73.45,968.0,2054.0,1.24,2289.0,0.9
171282,"Whey, sweet, fluid",1,1,0,0,0,0,0,27.0,0.85,0.36,2.0,5.14,5.14,54.0,47.0,0.06,161.0,0.1
171283,"Whey, sweet, dried",1,1,0,0,0,0,0,353.0,12.93,1.07,6.0,74.46,74.46,1079.0,796.0,0.88,2080.0,1.5
171284,"Yogurt, plain, whole milk",1,1,0,0,0,0,0,61.0,3.47,3.25,13.0,4.66,4.66,46.0,121.0,0.05,155.0,0.5
171285,"Yogurt, fruit, low fat, 10 grams protein per 8 ounce",1,1,0,0,0,0,0,102.0,4.37,1.08,4.0,19.05,19.05,58.0,152.0,0.07,195.0,0.7
171288,"Cheese, Mexican blend",1,1,0,0,0,0,0,384.0,23.54,32.14,95.0,0.13,0.0,607.0,659.0,0.59,85.0,0.0
171289,"Cheese product, pasteurized process, American, vitamin D fortified",1,1,0,0,0,0,0,307.0,16.09,23.06,78.0,8.85,6.24,1279.0,1375.0,0.95,295.0,0.0
171290,"Cheese, pasteurized process, American, without added vitamin D",1,1,0,0,0,0,0,371.0,18.13,31.79,100.0,3.7,2.26,1671.0,1045.0,0.63,132.0,0.0
171291,"Cheese food, pasteurized process, American, without added vitamin D",1,1,0,0,0,0,0,330.0,16.86,25.63,98.0,8.56,5.59,1441.0,682.0,0.26,255.0,0.0
171292,"Cheese, cheddar, reduced fat (Includes foods for USDA's Food Distribution Program)",1,1,0,0,0,0,0,316.0,27.35,20.41,76.0,2.67,0.26,628.0,761.0,0.12,63.0,0.0
171293,"Ice cream, light, soft serve, chocolate",1,1,0,0,0,0,0,141.0,3.36,3.69,15.0,23.15,19.46,64.0,134.0,0.6,207.0,0.0
171294,"Ice cream bar, stick or nugget, with crunch coating",1,1,0,0,0,0,0,358.0,2.11,25.26,16.0,37.12,21.05,84.0,63.0,0.0,71.0,0.0
171295,"Cheese, cheddar, nonfat or fat free",1,1,0,0,0,0,0,157.0,32.14,0.0,18.0,7.14,0.0,1000.0,893.0,0.0,66.0,0.0
171300,"Yogurt, Greek, strawberry, lowfat",1,1,0,0,0,0,0,105.0,8.17,2.57,12.0,12.29,11.23,33.0,88.0,0.07,129.0,0.7
171301,"Kefir, lowfat, strawberry, LIFEWAY",1,1,0,0,0,0,0,62.0,3.39,0.9,5.0,10.2,9.21,37.0,119.0,0.04,154.0,1.5
171302,"Milk, evaporated, 2% fat, with added vitamin A and vitamin D",1,1,0,0,0,0,0,107.0,6.67,2.0,0.0,15.74,6.67,100.0,267.0,0.19,303.0,16.0
171303,"Milk, chocolate, fat free, with added vitamin A and vitamin D",1,1,0,0,0,0,0,67.0,3.39,0.0,2.0,13.46,8.39,79.0,127.0,0.27,182.0,1.0
171304,"Yogurt, Greek, plain, whole milk",1,1,0,0,0,0,0,97.0,9.0,5.0,13.0,3.98,4.0,35.0,100.0,0.0,141.0,0.0
171305,"Ice cream bar, covered with chocolate and nuts",1,1,0,0,0,0,0,303.0,5.62,25.84,56.0,11.89,10.8,56.0,90.0,1.21,304.0,0.0
171306,Ice cream sundae cone,1,1,0,0,0,0,0,254.0,3.0,14.0,15.0,28.89,21.26,115.0,60.0,0.36,204.0,0.0
171307,"Light ice cream, Creamsicle",1,1,0,0,0,0,0,165.0,1.54,3.08,8.0,32.75,18.46,46.0,62.0,0.0,174.0,13.8
171308,"Cream, half and half, lowfat",1,1,0,0,0,0,0,72.0,3.33,5.0,17.0,3.33,3.33,50.0,133.0,0.0,132.0,0.0
171445,"Chicken, broiler, rotisserie, BBQ, breast, meat only",5,0,0,1,0,1,0,144.0,28.04,3.57,86.0,0.0,0.0,328.0,13.0,0.46,284.0,0.0
171448,"Chicken, broilers or fryers, meat and skin, cooked, fried, batter",5,0,0,1,0,1,0,289.0,22.54,17.35,87.0,9.42,0.0,292.0,21.0,1.37,185.0,0.0
171449,"Chicken, broilers or fryers, meat and skin, cooked, fried, flour",5,0,0,1,0,1,0,269.0,28.56,14.92,90.0,3.15,0.0,84.0,17.0,1.38,234.0,0.0
171450,"Chicken, broilers or fryers, meat and skin, cooked, roasted",5,0,0,1,0,1,0,239.0,27.3,13.6,88.0,0.0,0.0,82.0,15.0,1.26,223.0,0.0
171451,"Chicken, broilers or fryers, meat only, cooked, stewed",5,0,0,1,0,1,0,177.0,27.29,6.71,83.0,0.0,0.0,70.0,14.0,1.17,180.0,0.0
171455,"Chicken, broilers or fryers, giblets, cooked, simmered",5,0,0,1,0,1,0,157.0,27.15,4.5,442.0,0.0,0.0,67.0,14.0,7.04,224.0,12.5
171457,"Chicken, gizzard, all classes, cooked, simmered",5,0,0,1,0,1,0,154.0,30.39,2.68,370.0,0.0,0.0,56.0,17.0,3.19,179.0,0.0
171460,"Chicken, broilers or fryers, light meat, meat and skin, cooked, fried, flour",5,0,0,1,0,1,0,246.0,30.45,12.09,87.0,1.82,0.0,77.0,16.0,1.21,239.0,0.0
171466,"Chicken, broilers or fryers, light meat, meat only, cooked, roasted",5,0,0,1,0,1,0,173.0,30.91,4.51,85.0,0.0,0.0,77.0,15.0,1.06,247.0,0.0
171467,"Chicken, broilers or fryers, light meat, meat only, cooked, stewed",5,0,0,1,0,1,0,159.0,28.88,3.99,77.0,0.0,0.0,65.0,13.0,0.93,180.0,0.0
171472,"Chicken, broilers or fryers, back, meat only, cooked, roasted",5,0,0,1,0,1,0,239.0,28.19,13.16,90.0,0.0,0.0,96.0,24.0,1.39,237.0,0.0
171473,"Chicken, broilers or fryers, back, meat only, cooked, stewed",5,0,0,1,0,1,0,209.0,25.31,11.19,85.0,0.0,0.0,67.0,21.0,1.27,158.0,0.0
171475,"Chicken, broilers or fryers, breast, meat and skin, cooked, fried, batter",5,0,0,1,0,1,0,260.0,24.84,13.2,85.0,8.99,0.0,275.0,20.0,1.25,201.0,0.0
171477,"Chicken, broilers or fryers, breast, meat only, cooked, roasted",5,0,0,1,0,1,0,165.0,31.02,3.57,85.0,0.0,0.0,74.0,15.0,1.04,256.0,0.0
171478,"Chicken, broilers or fryers, breast, meat only, cooked, stewed",5,0,0,1,0,1,0,151.0,28.98,3.03,77.0,0.0,0.0,63.0,13.0,0.88,187.0,0.0
171479,"Turkey, whole, meat and skin, cooked, roasted",5,0,0,1,0,1,0,189.0,28.55,7.39,109.0,0.06,0.0,103.0,14.0,1.09,239.0,0.0
171481,"Turkey, whole, meat only, cooked, roasted",5,0,0,1,0,1,0,159.0,29.06,3.84,101.0,0.0,0.0,101.0,13.0,1.03,239.0,0.0
171483,"Turkey, all classes, gizzard, cooked, simmered",5,0,0,1,0,1,0,155.0,26.45,4.64,452.0,0.0,0.0,127.0,17.0,3.68,193.0,6.3
171485,"Turkey, all classes, heart, cooked, simmered",5,0,0,1,0,1,0,174.0,24.88,7.52,359.0,0.0,0.0,140.0,21.0,6.96,203.0,0.0
171487,"Turkey, all classes, liver, cooked, simmered",5,0,0,1,0,1,0,189.0,27.0,8.18,648.0,0.0,0.0,98.0,19.0,1.79,153.0,22.6
171489,"Turkey, whole, dark meat, meat and skin, cooked, roasted",5,0,0,1,0,1,0,206.0,27.27,9.95,134.0,0.07,0.0,105.0,17.0,1.45,228.0,0.0
171491,"Turkey, all classes, light meat, cooked, roasted",5,0,0,1,0,1,0,147.0,30.13,2.08,80.0,0.0,0.0,99.0,9.0,0.71,249.0,0.0
171494,"Turkey, all classes, leg, meat and skin, cooked, roasted",5,0,0,1,0,1,0,208.0,27.87,9.82,85.0,0.0,0.0,77.0,32.0,2.3,280.0,0.0
171496,"Turkey, whole, breast, meat only, cooked, roasted",5,0,0,1,0,1,0,147.0,30.13,2.08,80.0,0.0,0.0,99.0,9.0,0.71,249.0,0.0
171498,"Turkey, whole, wing, meat only, cooked, roasted",5,0,0,1,0,1,0,147.0,30.13,2.08,80.0,0.0,0.0,99.0,9.0,0.71,249.0,0.0
171506,"Turkey, Ground, cooked",5,0,0,1,0,1,0,203.0,27.37,10.4,93.0,0.0,0.0,78.0,28.0,1.52,294.0,0.0
171508,"Chicken, wing, frozen, glazed, barbecue flavored, heated (microwave)",5,0,0,1,0,1,0,248.0,25.34,13.9,156.0,3.84,2.1,837.0,38.0,2.74,254.0,0.5
171512,"Chicken patty, frozen, uncooked",5,0,0,1,0,1,0,292.0,14.33,20.04,45.0,13.61,0.0,518.0,20.0,0.93,248.0,0.0
